x1,x2
0.023791538113863038,0.1370661562074917
-0.06223033259498008,-0.23057688246259156
0.08235883536213537,-0.07503916480677306
-0.2537444638531952,0.14972955707073643
0.1549923210898868,0.140516466587497
-0.013615931277446352,0.18109749521599533
0.05244118474005907,0.21143012059753083
0.1641820508601917,0.06631682819486837
0.3734504289079047,0.20949023663897748
0.033981083880700064,0.07376628694885926
-0.03155750217455115,0.3193491302979054
0.10412654514838157,0.35666536679459665
-0.0635040281738654,-0.40749015118780507
-0.13022739156961857,0.01752051759274494
0.02007227662250096,0.0269323401875564
0.0006016431643161846,-0.2616620668870913
-0.020009741627837738,-0.37716450006381164
-0.17049693171686559,0.11822007912391497
-0.0842697855126859,-0.17054319429783088
0.11767155979465165,0.6393800101833206
-0.08167904152525328,0.42215969007075643
-0.15356120617905686,0.3396398624349892
-0.14982457643527,0.1431901506646202
0.09323349124391826,-0.18689720535990767
-0.3729727120039733,0.2776010571455185
0.1130084954047557,-0.14047845869589284
-0.07838534377849195,-0.057766408346274646
-0.0520095611012897,0.2849791206564825
-0.06286215360483285,-0.52213436372955
0.2051248085711347,0.004463045566028889
0.1348441617998591,-0.1256798733091861
-0.07356904329106716,0.5211847987749342
0.05219133094422089,-0.15562942338432226
-0.005313222250782602,0.2661025438467988
-0.0557724135027396,-0.1971132496715062
-0.1033740898751918,-0.37034292000321734
-0.21813613574283516,-0.31334251710346833
0.24535332821002154,0.20482665590032184
-0.0426932213188392,-0.02592474992163353
0.036922028544443784,-0.038731419282974286
0.2319404595865478,-0.07645924760918302
-0.06777315332575565,-0.20609577542256616
-0.006511195120965022,0.07187526440382279
-0.15083924828781864,-0.08465128131284533
-0.15382903439817747,-0.23016887279818682
-0.32870534500424853,0.1309883527278646
-0.06225772141145288,0.2606727603449827
0.05314780016774412,0.28164339603958416
0.23218070767450646,-0.3741250139939581
0.022252694090802123,-0.05433229355752718
0.003980730197365901,0.06930847968792145
-0.03590078038458298,-0.1182128871624056
0.12343997274842565,-0.261833739197315
-0.16091884845698629,-0.0662091841836531
-0.26346622850413826,0.16620629532881254
0.05562674695072081,0.197139359748274
-0.029811603623815283,-0.2413488167753645
0.10073378953790513,-0.16325747224134532
0.330958889095697,-0.09138680007305405
-0.21300931993928904,0.18516924627963977
-0.0900369475658141,-0.39532485614079094
-0.19545924368005763,0.014174764950364922
-0.014078818994360653,0.03911054890691673
-0.10873485271131852,0.06728056911282092
-0.26271437510785484,-0.2086645541343798
0.023429610617561908,-0.7102511651170541
-0.07558328054668365,-0.1960511510556382
-0.3476285427164585,0.27875540340794436
0.09804100980111702,0.5030387052742572
0.0811258068362604,0.30254400529215975
0.1593552492562387,-0.2180114967030424
-0.05409573483872167,-0.05936022352991708
0.016785467438008256,-0.028334737826937975
-0.10402301370472389,0.15164467643884563
0.1116726804384116,0.09190120492748012
-0.07260026328922094,-0.1422264213465086
-0.10527453390254998,0.3270668618866223
0.07161607053702415,0.14287012266224433
0.11578978721015322,-0.03485857677090279
-0.16515277486655355,-0.5841085345951138
-0.0948481814599565,-0.06987775820368361
0.023706821459422142,0.07852882246305477
-0.019504264297164595,-0.18699381666996173
0.22433948480545124,0.41529014297833594
-0.2822496881647148,-0.18232010301687424
-0.20783150127904354,-0.32544809316039897
0.09637985228417521,0.6343016989727771
0.054456678671563716,0.14876622136530812
0.21624700370913913,0.10768298467406191
-0.0518831956825869,-0.25432031559721896
-0.11208927753342955,-0.12430488096616457
0.05786969473383095,-0.032616175871659894
-0.11247478616827858,0.2606107917485922
-0.037966098356756406,-0.13828738192156878
0.15590304123899432,-0.16970746263938444
0.19468406325809776,0.08330071862078572
0.17597726026780802,-0.13415658418504867
0.23378337642537134,0.16558932075412303
0.07718434095552472,-0.662321316787106
-0.23865275839002126,-0.14117806772438768
0.2704903949413043,-0.19935307941555486
-0.19270091332271255,0.06824994089251314
-0.07511150523710781,-0.3202315006681202
0.2817507775148973,-0.03500793716857244
0.1893622366032345,0.5402738494469302
-0.1374088151575761,0.007605314107642029
-0.3595312431718439,0.10145570737940446
0.43906605567811596,-0.17762771462133864
0.038248331409861946,0.02551376294188987
0.010557949104005558,0.1070561759501839
-0.012223716712834586,0.30518104137938884
0.10000496299142478,-0.21859507804646278
-0.2970609356340728,-0.32306365702120626
0.2569632417469058,0.09518973871363277
-0.3118927819782044,-0.5116788232634675
0.07412684352015725,-0.09510104897833493
0.18733762093521192,-0.3482400649293702
0.09138591250282353,0.17170150297441092
-0.0034958349372945265,0.16206639975454523
-0.3930411839499198,-0.21873349177203472
0.09995999774010396,0.06859604657036791
0.1763296139410723,0.3807899818408034
-0.17050742878447617,-0.014043840302937795
-0.14262710461844985,0.4099268708908612
0.10925529965488887,0.45347930292254707
-0.08282153425887245,-0.13340416842707484
-0.4141414417915074,0.1697915654916794
0.21719919962675632,-0.09488581311243904
0.2529417631876252,0.2529121280728865
0.11892527898364322,0.07710425292469172
-0.3368562577706913,0.1576400884807659
0.06562333196355263,-0.2370199303269399
-0.014997720054507663,-0.13506709891431407
0.47653277360706386,0.05124381040856378
0.30516192986081625,-0.2509617644555749
0.24541401978449195,-0.020580503650813094
-0.24887932721545966,0.36313872267429836
0.10732205019530401,0.0653026957456439
-0.034330841600008294,-0.035943536382956796
-0.2664991538445748,-0.19650096448352522
-0.3029662074161865,-0.22812424214601879
0.08205056305184807,0.1764459303098672
-0.0601597316840391,-0.09988371227496118
0.01629314106484451,0.11080079493834155
-0.11349238295896052,0.28260591191658146
0.19027330018470962,-0.44755061448073874
0.356006080712112,0.23267132079812422
-0.18186382967657314,0.17898418534438906
-0.217841694662677,-0.44626466095516176
0.002959683570910931,0.11540577815142611
0.09619431103334708,0.3504562005455747
-0.1662857217030037,0.31634674128827056
-0.035781958606195104,-0.07823678142850983
0.19406750093285877,0.1040970953347759
0.06173375207651594,-0.23716008846759445
-0.23027109947113808,-0.10098666192559982
-0.17163522369742415,-0.11364801509563086
-0.5109509336220458,0.015978695290233443
0.18163484784678596,-0.04744605960137326
0.3964395256763114,-0.16567872881870327
0.15197648748891246,-0.042250495970143256
-0.3371170675476034,-0.33864327479739437
-0.003850203025862064,0.10267066434416715
-0.13541510353322173,-0.22211028780010741
-0.07998320927079053,0.12777176360990578
-0.0021912870189241826,-0.005148551319038967
0.1630264333856841,-0.09929879846033449
0.060193372791417184,0.0014246874661299133
0.073619935560586,-0.27210536993394147
0.24479936099854452,-0.3198860951631481
0.1650647751890776,0.07490152402510128
-0.3398174852207414,-0.28719051967430276
-0.05736912131021664,-0.23483236475824745
-0.11914747696677627,0.0340993333982625
-0.1765690061878764,0.5516691264284677
-0.4701937699086124,0.09661675263081286
0.11778805424748129,-0.24285771385647206
-0.01641049042389632,0.4394743525031466
-0.005022648959194555,0.21377632066572275
0.10176662945806639,0.3413599020282015
0.12888136183097093,0.16954722778531228
-0.01961157964169129,0.06000143878821517
-0.14418801686242513,0.1147428928034557
-0.2547658565440607,-0.008567953911142533
0.21372763161742506,0.29163194057176317
-0.043892649241910234,0.09877646071298325
0.11912655316036816,0.08382587888354005
-0.32357369977809924,-0.40047983342091825
0.11585328900049582,0.3092345257292686
-0.22111158812202,0.39111552474455397
0.23562213177937108,-0.3900421553663548
0.08544104009882947,0.055191237015408845
-0.03203252010736041,-0.10954586218455628
0.38541607793672805,0.1964499431530735
0.021265009950234517,0.18519304521216884
0.004909975150456554,-0.11484257599891053
-0.019232417050892417,0.30089673565127084
0.048727154900821704,0.25587254282704014
0.033937728755778065,-0.16037365132558712
-0.15094753004853886,-0.014402884402538396
-0.30239723335079216,0.1981423564477524
0.3368417961904647,0.37213582394854083
-0.03751615765974732,0.4374605064128823
0.024071691742402167,-0.33455788737535014
0.017817464519557492,0.13186661438225727
-0.3064784935706759,0.21386523109705985
0.37528927237731513,0.2230001398866664
-0.2049849162705069,-0.1972924766056265
-0.01976750649073078,0.18328509521866193
0.14078221819421935,-0.02903992678101717
0.23706944998687424,0.38684229942314785
0.07395125176941715,0.08128161481559246
0.17364976219723302,-0.03448303351735313
0.18172101567950816,0.31059406625868796
-0.08132442888909595,-0.12891263353120377
-0.3083834383661146,0.05165939063273688
0.004851488813593596,0.6864103291342052
-0.146224912162498,0.1532824904513644
0.17086980628593856,0.4234329136383963
0.22829390775250943,-0.39342567012106994
-0.09546256567338968,-0.441320436815782
0.08487326842015698,-0.15731071915858283
-0.025397724455673294,0.41496206486889203
0.24076390405564688,0.24684721708048557
-0.24242582339588223,-0.1910477458434263
-0.0961429982195407,0.21165825793118115
-0.11547710379351404,-0.37171518503228856
0.25191184405676276,0.3480247257302914
-0.07492853821818138,-0.09765424176735125
-0.21316720819980067,-0.20125669627792564
0.612867495452758,0.22459813007855345
-0.008511295818780573,0.5379803224587162
-0.03275138595712001,0.3419997850750202
-0.3045726005017878,-0.09247918387436592
0.2486362922539005,0.010012306430807999
-0.06488849189027633,-0.13785037615395565
0.08076735255660816,0.26423548359693394
-0.10345772655601071,0.1551221681594208
0.13220655674547188,0.054496145796159384
0.1692540657460618,0.01835062644660708
0.1425858757061097,0.13217917982983
-0.11712513221740004,0.3541813569031724
-0.0689397907443891,-0.3467911228194538
0.0607411047245582,0.22446190181247788
0.022239525153568175,0.020728006993534862
0.1813181864196479,0.06873404382030446
0.037576703125888886,0.07031095017639354
0.17907131915203828,0.38649323907758604
0.0649983921584613,-0.20550593582876667
-0.10051020177352123,0.6634715121098759
-0.0031502648806184252,-0.23953755517082884
-0.08694544723050003,-0.02655440386138471
-0.0025663672805904814,-0.4970987952377456
-0.15176752533600246,-0.11656361655027983
-0.051833866850064976,-0.06263186402500774
-0.009636803481296391,0.2873961414001021
-0.3410519506542783,0.0007615331174425713
-0.14796562295296942,0.0635027292105048
0.044070782174470385,0.12455711973840534
0.011212633573914797,-0.23359366444112312
0.32676502083401493,0.02889721183523615
0.22488945273465294,0.06777268658112362
0.217882165323169,0.289690259688647
0.33372514677490656,0.2518661175353442
-0.09502045050831986,-0.11880461225510904
-0.0668626698327754,0.10965604050178754
0.0733496694321259,-0.6271564529032698
-0.06344816781535322,-0.01034118514543466
-0.04762961444533657,0.3160875274238509
0.037667572419118736,0.2347110257262917
-0.3067966487967112,-0.08136776171565774
0.07077885789014315,0.00823526430362999
-0.23261713090173197,-0.07961031982292613
-0.06712970050619482,0.0013804986934085935
0.008106711727313698,-0.2152638706845641
0.14853777063956644,0.050252029296065
-0.15566676201555701,-0.031717430849646205
-0.07141671442722769,0.28839610326472426
0.26317602293893666,0.09713527720354723
-0.07240237876892976,0.20058744576508336
-0.1778498896844735,0.16991263323758535
0.21147654478832723,-0.4325401327931989
-0.4029277524504097,0.015465077674886835
0.20439895582369344,-0.41410961223606124
0.1115196750334686,0.07043383552225008
0.008953830678759149,-0.3780036856831861
-0.4672662384667484,0.2768767628766732
-0.20313022628162397,-0.2102033496117199
0.10973369334761428,-0.09403472419551238
-0.3430503828218351,-0.27499788790469026
-0.10131337287125484,0.48554261158897283
0.23204807319236653,-0.49043694170263247
-0.19808649441441895,0.15076300808357265
-0.20773722372959474,0.38257771348776287
0.07496570922186065,-0.20596334085843299
-0.4057798431650852,0.121979301506229
0.11945836387713094,-0.16988501378203655
0.10067165593748352,0.12077090396020097
0.2163100097273057,0.29267046320196105
-0.1367389659601312,-0.11417502052171435
0.03339999822999923,0.3573012599804995
0.03172383282589958,0.061678107206261906
-0.22494872617697498,-0.1245667272054669
0.36903970360132793,-0.04885133592889934
-0.1638101453841979,-0.08571956037149567
0.06509417198354164,-0.10493652046662703
-0.08725378674074624,-0.2123979967666975
-0.14833169073175628,-0.137344046224174
0.25954954407673203,-0.2312764210393064
-0.00853500489853944,0.062411294379182365
0.17643187019380646,0.3286250656105404
-0.0031928140453239672,0.09643254537639506
-0.2797374387082701,-0.14163299607296675
0.14292168657582596,-0.11540612210474457
-0.03885175676256581,-0.025398466615211276
-0.26798435499414874,0.04479842409223841
0.05630945376812289,0.17474640842331418
-0.11273973656566919,0.11730792888855204
-0.2155087429323179,-0.3948002493246955
-0.0965564776604528,0.11554752863060519
0.07814622724477852,-0.13696271503840296
-0.19453652445876535,0.16228075375040263
-0.27057102413338807,0.17971542338054042
0.3634196007673866,0.1517380682147526
0.21648196735040753,-0.13918572487091999
-0.14399206780680038,0.28110825504004594
0.24306288352378483,-0.3256707608029101
-0.011718663713476473,0.210216203298768
-0.07403991938128418,0.3530918083815923
0.10987402582331901,0.22884476972782253
