timestamp,open,high,low,close,volume
2019-12-02 16:00:00,87.0400,87.1000,87.0100,87.0800,181427
2019-12-02 15:59:00,87.0200,87.0600,87.0100,87.0400,37535
2019-12-02 15:58:00,87.0400,87.0550,87.0000,87.0200,52656
2019-12-02 15:57:00,87.0600,87.0700,87.0200,87.0400,64048
2019-12-02 15:56:00,87.0600,87.1300,87.0500,87.0600,46606
2019-12-02 15:55:00,87.0800,87.1250,87.0500,87.0700,40581
2019-12-02 15:54:00,87.0900,87.1000,87.0700,87.0800,18924
2019-12-02 15:53:00,87.1000,87.1100,87.0800,87.0900,10716
2019-12-02 15:52:00,87.0750,87.1200,87.0700,87.0900,30006
2019-12-02 15:51:00,87.0900,87.1200,87.0637,87.0705,41183
2019-12-02 15:50:00,87.1200,87.1200,87.0901,87.1100,7076
2019-12-02 15:49:00,87.1432,87.1600,87.1200,87.1200,12678
2019-12-02 15:48:00,87.1400,87.1588,87.1400,87.1400,10889
2019-12-02 15:47:00,87.1300,87.1700,87.1300,87.1500,17835
2019-12-02 15:46:00,87.1231,87.1500,87.1200,87.1400,7212
2019-12-02 15:45:00,87.1100,87.1500,87.1100,87.1300,12296
2019-12-02 15:44:00,87.1400,87.1500,87.1100,87.1200,9996
2019-12-02 15:43:00,87.1100,87.1500,87.1100,87.1450,7284
2019-12-02 15:42:00,87.1085,87.1200,87.1050,87.1200,2484
2019-12-02 15:41:00,87.0900,87.1015,87.0600,87.1015,9422
2019-12-02 15:40:00,87.1000,87.1100,87.0850,87.0897,7717
2019-12-02 15:39:00,87.0900,87.1200,87.0750,87.1000,14179
2019-12-02 15:38:00,87.0700,87.1000,87.0700,87.1000,13607
2019-12-02 15:37:00,87.0600,87.0700,87.0500,87.0700,8737
2019-12-02 15:36:00,87.0600,87.0600,87.0550,87.0600,3591
2019-12-02 15:35:00,87.0030,87.0600,87.0030,87.0550,6907
2019-12-02 15:34:00,87.0069,87.0100,86.9800,87.0000,16623
2019-12-02 15:33:00,87.0400,87.0400,87.0044,87.0044,4730
2019-12-02 15:32:00,87.0500,87.0500,87.0200,87.0400,5647
2019-12-02 15:31:00,87.0300,87.0550,87.0232,87.0450,8938
2019-12-02 15:30:00,87.0150,87.0300,87.0100,87.0300,7166
2019-12-02 15:29:00,87.0300,87.0492,87.0200,87.0200,5333
2019-12-02 15:28:00,87.0150,87.0300,87.0000,87.0300,11858
2019-12-02 15:27:00,87.0500,87.0500,87.0100,87.0200,10457
2019-12-02 15:26:00,87.0500,87.0600,87.0500,87.0500,2747
2019-12-02 15:25:00,87.0000,87.0400,86.9900,87.0400,10216
2019-12-02 15:24:00,87.0400,87.0400,87.0000,87.0000,7406
2019-12-02 15:23:00,87.0500,87.0600,87.0350,87.0400,4751
2019-12-02 15:22:00,87.0418,87.0600,87.0300,87.0600,7548
2019-12-02 15:21:00,87.0500,87.0600,87.0500,87.0500,4232
2019-12-02 15:20:00,87.0400,87.0600,87.0400,87.0500,5159
2019-12-02 15:19:00,87.0100,87.0400,87.0100,87.0400,3812
2019-12-02 15:18:00,87.0100,87.0200,87.0100,87.0150,6232
2019-12-02 15:17:00,87.0100,87.0200,87.0000,87.0100,8913
2019-12-02 15:16:00,87.0000,87.0200,86.9900,87.0100,7697
2019-12-02 15:15:00,86.9900,87.0100,86.9900,87.0039,3936
2019-12-02 15:14:00,87.0000,87.0000,86.9800,86.9950,6962
2019-12-02 15:13:00,87.0100,87.0200,87.0000,87.0000,3761
2019-12-02 15:12:00,87.0500,87.0500,87.0100,87.0100,6834
2019-12-02 15:11:00,87.0700,87.0800,87.0400,87.0400,5861
2019-12-02 15:10:00,87.0300,87.0600,87.0200,87.0555,5774
